time,x,y,vx,vy,omega,linear_velocity,distance_from_start,goal_status
88.647,-3.3186010954972063,1.7839226856620538,-0.0009601671796817461,5.936605793682677e-06,1.4493086926632513e-05,0.0009601855321896639,10.274539256388383,SUCCEEDED
88.679,-3.3186327102375515,1.7839225778355035,-0.0009615637340200115,5.794863868663978e-06,1.3644301488801853e-05,0.0009615811952351001,10.274570869519449,SUCCEEDED
88.714,-3.3186653346499737,1.7839224666865938,-0.0009632032493228052,5.932758200552823e-06,1.4406703195365768e-05,0.0009632215202775923,10.274603492269504,SUCCEEDED
88.747,-3.318697049492875,1.7839223585223896,-0.0009646874787064023,5.905157087864225e-06,1.4222857961740041e-05,0.0009647055522039601,10.274635205497999,SUCCEEDED
88.78,-3.3187288137366306,1.783922250233115,-0.0009662188711265174,5.9480397287914995e-06,1.4441531417651636e-05,0.0009662371790081445,10.274666968124233,SUCCEEDED
88.814,-3.3187615921501106,1.7839221384057578,-0.0009677090712981755,5.886596527850109e-06,1.405967954923374e-05,0.0009677269752835553,10.274699744869695,SUCCEEDED
88.847,-3.3187934568081485,1.7839220298151302,-0.0009692650996453191,5.944556946212423e-06,1.4357223180128412e-05,0.0009692833286236472,10.274731607904545,SUCCEEDED
88.88,-3.3188253708268594,1.7839219209395776,-0.0009707531113783181,5.916334873470463e-06,1.4169837469828395e-05,0.0009707711400062428,10.274763520299208,SUCCEEDED
88.914,-3.3188583037453414,1.7839218085951425,-0.0009722735235847417,5.854388691014755e-06,1.3782742729599599e-05,0.0009722911490550733,10.274796451541702,SUCCEEDED
88.947,-3.3188903183740464,1.7839216993515072,-0.0009737860658804171,5.896672500760858e-06,1.3999790614902867e-05,0.0009738039190973927,10.274828464541612,SUCCEEDED
88.98,-3.318922382761974,1.7839215899714178,-0.0009753394816141751,5.949734283395194e-06,1.4271015157480766e-05,0.0009753576286334417,10.274860527297754,SUCCEEDED
89.014,-3.318955471845796,1.7839214760926319,-0.0009768744743954261,5.829013877078115e-06,1.3539711757335084e-05,0.000976891865115131,10.274893614711761,SUCCEEDED
89.047,-3.3189876370003835,1.7839213667791467,-0.000978382748039587,5.9757341545482855e-06,1.4378846862570467e-05,0.0009784009970662231,10.274925778223686,SUCCEEDED
89.08,-3.319019852691912,1.7839212562897748,-0.0009799141051408237,5.95690345052195e-06,1.4236171087593004e-05,0.0009799322109986283,10.274957992284104,SUCCEEDED
89.114,-3.3190530934789355,1.7839211448339776,-0.0009812631557331085,6.007955657465972e-06,1.4534819732865758e-05,0.0009812815479415074,10.274991231352281,SUCCEEDED
89.147,-3.3190854086617505,1.7839210341533738,-0.0009831067050906851,5.761258055178381e-06,1.2988912525850407e-05,0.000983123586172482,10.275023544896865,SUCCEEDED
89.18,-3.3191177731484043,1.7839209251659351,-0.0009842855682691484,6.134872477531624e-06,1.5239929638634974e-05,0.0009843046868542463,10.275055907716615,SUCCEEDED
89.214,-3.319151171674168,1.7839208102041737,-0.0009860657745620843,5.963612630404587e-06,1.4163155494671047e-05,0.000986083808019546,10.275089304557273,SUCCEEDED
89.248,-3.319183638065835,1.78392069944209,-0.0009875465367923744,5.805362541169654e-06,1.319241425648029e-05,0.0009875636002632168,10.27512176929694,SUCCEEDED
89.28,-3.31921615685022,1.7839205869799908,-0.0009889989916994745,5.907262516321084e-06,1.378772903946975e-05,0.0009890166334966333,10.275154286448059,SUCCEEDED
89.314,-3.319249710663224,1.7839204728757267,-0.0009906970259903742,5.951901028093563e-06,1.3983553361816447e-05,0.0009907149047188198,10.275187838548584,SUCCEEDED
89.346,-3.3192823296668297,1.7839203610225685,-0.0009921810771277555,5.902818231653966e-06,1.3673614557178844e-05,0.0009921986358957914,10.275220455900481,SUCCEEDED
89.38,-3.3193149986042094,1.7839202492522925,-0.0009937517405818178,6.009344240887475e-06,1.4268820538521474e-05,0.0009937699100534278,10.275253123180061,SUCCEEDED
89.408,-3.31934870837123,1.7839201349182732,-0.000995171190603685,5.975846052983434e-06,1.406822435958238e-05,0.0009951891324485034,10.275286831222456,SUCCEEDED
89.447,-3.3193814740076184,1.783920025843191,-0.0009966438903175174,6.010476353984078e-06,1.424279641291852e-05,0.0009966620138909868,10.275319595153615,SUCCEEDED
89.48,-3.319414295513639,1.783919911701095,-0.0009984000024334026,5.881288229804316e-06,1.3413720395664253e-05,0.0009984173247746958,10.275352415020137,SUCCEEDED
89.514,-3.3194481631696426,1.783919795542148,-0.0009998645821933162,5.885340334110236e-06,1.3427255636749062e-05,0.0009998819030042814,10.275386280961605,SUCCEEDED
89.547,-3.3194810849229675,1.7839196832094701,-0.0010014270475628387,5.9738960390964044e-06,1.391782323874243e-05,0.0010014448656937185,10.275419201040108,SUCCEEDED
89.58,-3.3195140554421996,1.7839195714776728,-0.0010028855913362725,5.940469969577983e-06,1.3697011315045395e-05,0.0010029031850050953,10.27545216987126,SUCCEEDED
89.614,-3.3195480802115798,1.7839194540243886,-0.0010045064824957656,5.944031768490622e-06,1.3685486027978326e-05,0.0010045240688453816,10.275486192928808,SUCCEEDED
89.647,-3.319581152983667,1.7839193419057777,-0.001005999945242813,5.9797799886550095e-06,1.3879091052715058e-05,0.00100601771733765,10.275519264008171,SUCCEEDED
89.68,-3.3196142757678264,1.783919229712682,-0.00100754567888467,6.0224130795434e-06,1.4077576383722947e-05,0.0010075636776395182,10.275552385095724,SUCCEEDED
89.714,-3.3196484528290293,1.7839191145979467,-0.0010091901500484779,5.9142277379870485e-06,1.339577696324892e-05,0.0010092074796812626,10.275586560397198,SUCCEEDED
89.747,-3.3196816811599743,1.7839189988215232,-0.0010108032523074703,5.883443655599265e-06,1.3174985145321032e-05,0.0010108203746386436,10.27561978707151,SUCCEEDED
89.78,-3.3197149585670673,1.7839188846486411,-0.0010122250182309982,5.944829019897732e-06,1.3534139914982476e-05,0.0010122424751633477,10.275653062794584,SUCCEEDED
89.814,-3.3197492977531815,1.7839187663180562,-0.0010138580851721997,5.958317038904362e-06,1.357112364858487e-05,0.0010138755931626796,10.275687400250199,SUCCEEDED
89.847,-3.319782675154749,1.7839186536073381,-0.0010153372846035526,6.068376264847421e-06,1.4200673276470196e-05,0.0010153554189034535,10.275720775937328,SUCCEEDED
89.879,-3.3198161050684822,1.78391853866897,-0.0010169582805695104,6.0395772887713e-06,1.3992110464896152e-05,0.0010169762145265356,10.27575420416277,SUCCEEDED
89.913,-3.3198506006736817,1.7839184205851952,-0.001018514800799913,5.989607416136252e-06,1.3664075768953591e-05,0.0010185324122704619,10.275788698018577,SUCCEEDED
89.947,-3.3198841344508816,1.7839183046553702,-0.0010200817167164275,6.00123568591432e-06,1.3704176371774976e-05,0.0010200993694777444,10.27582223011118,SUCCEEDED
89.98,-3.3199177177734267,1.7839181895533731,-0.0010215030794863277,5.94808869536913e-06,1.3385956022364218e-05,0.001021520396839524,10.275855811732606,SUCCEEDED
90.014,-3.3199523693616144,1.7839180726000294,-0.0010230534089119584,6.1768704930100125e-06,1.4713329943108347e-05,0.0010230720557299307,10.27589046154013,SUCCEEDED
90.047,-3.319986053474001,1.7839179577014657,-0.0010246971557626168,5.970323398594128e-06,1.3440744361019827e-05,0.0010247145484423847,10.2759241439386,SUCCEEDED
90.08,-3.3200197900780086,1.783917841811366,-0.0010262352469176878,6.000831383172494e-06,1.359370921593725e-05,0.0010262527914668476,10.275957878837458,SUCCEEDED
90.114,-3.3200546008915723,1.7839177228981449,-0.0010278528829060424,5.9677533649574425e-06,1.3364290202035687e-05,0.0010278702072628078,10.275992687882212,SUCCEEDED
90.148,-3.3200884419091534,1.7839176054529555,-0.0010293875222266503,5.987456781862196e-06,1.3451699553056498e-05,0.0010294049351711099,10.276026527206211,SUCCEEDED
90.18,-3.320122331055193,1.7839174900372812,-0.001030864802789522,6.027394712514157e-06,1.366694664772241e-05,0.0010308824235174933,10.276060414625393,SUCCEEDED
90.214,-3.3201573004298206,1.7839173704643965,-0.0010325058015114453,5.9431086442652224e-06,1.3127871731524695e-05,0.0010325229056515645,10.276095382224852,SUCCEEDED
90.247,-3.3201912935746223,1.7839172537297259,-0.0010341204287745809,6.017036828723822e-06,1.352344445760341e-05,0.0010341379337115146,10.276129373651084,SUCCEEDED
90.28,-3.320225336033112,1.783917137952578,-0.0010354319080819426,6.047541927318465e-06,1.3726164599791368e-05,0.0010354495685631316,10.276163414372682,SUCCEEDED
90.314,-3.3202604627456083,1.7839170182597095,-0.0010371135236038594,5.98630624008095e-06,1.3318181833492623e-05,0.001037130800190802,10.276198539296187,SUCCEEDED
90.347,-3.3202946094847547,1.7839169008628222,-0.0010388386420174844,5.997077977087195e-06,1.3303775390775209e-05,0.0010388559520419537,10.276232684310934,SUCCEEDED
90.38,-3.3203288069002093,1.783916783693842,-0.0010402250103822518,6.052673651704127e-06,1.3630385144444112e-05,0.0010402426193360324,10.276266879993788,SUCCEEDED
90.414,-3.32036409114748,1.783916664140807,-0.0010419036296957726,6.00479484379789e-06,1.3300211058666937e-05,0.0010419209332451008,10.276302162434572,SUCCEEDED
90.447,-3.320398391478117,1.783916546580539,-0.0010434058034832856,6.1011441263456065e-06,1.3860408160931949e-05,0.0010434236410501016,10.276336461027963,SUCCEEDED
90.48,-3.3204327427902753,1.783916428414413,-0.0010448890403292354,6.102212526847923e-06,1.3854936436130062e-05,0.0010449068588146379,10.27637081060637,SUCCEEDED
90.514,-3.3204681860487772,1.78391630803296,-0.0010465782695004266,5.989922352664846e-06,1.31294861608617e-05,0.0010465954105385224,10.276406252054358,SUCCEEDED
90.547,-3.3205026399458686,1.7839161902070786,-0.001047998038197586,6.101321093723492e-06,1.3787141211760352e-05,0.00104801579863334,10.2764407042028,SUCCEEDED
90.579,-3.3205371425909713,1.7839160731217008,-0.001049613265567301,6.01205134468459e-06,1.3213794072928241e-05,0.001049630483558964,10.276475205084038,SUCCEEDED
90.614,-3.3205727480337996,1.7839159496365369,-0.001051279251050579,6.047310787119477e-06,1.3371465533333607e-05,0.0010512966439864737,10.276510808744,SUCCEEDED
90.647,-3.320607353346362,1.783915833070342,-0.001052740987277985,6.022603633116942e-06,1.3220571993276571e-05,0.0010527582144298606,10.276545412275278,SUCCEEDED
90.68,-3.320642014499317,1.7839157123322518,-0.0010542905517575674,5.937835300923991e-06,1.2692848226889016e-05,0.0010543072727688721,10.276580071700096,SUCCEEDED
90.714,-3.3206777767793763,1.7839155902077126,-0.0010559709108765667,6.130256616005149e-06,1.3790732871140166e-05,0.0010559887047992815,10.276615832162701,SUCCEEDED
90.747,-3.3207125383735985,1.7839154716811398,-0.0010573768018903868,6.111091959437452e-06,1.3673511217295404e-05,0.0010573944612210142,10.276650591987794,SUCCEEDED
90.78,-3.3207473485340326,1.783915354287514,-0.001059023375073239,6.115820345676705e-06,1.3649994471396732e-05,0.001059041034242779,10.276685400358387,SUCCEEDED
90.814,-3.320783270100182,1.78391523050271,-0.001060642227462178,6.009949912525651e-06,1.2984560592047704e-05,0.0010606592545081958,10.27672132011472,SUCCEEDED
90.847,-3.3208181878130256,1.7839151099533066,-0.0010621567099825984,6.061350389687808e-06,1.3256041530773791e-05,0.0010621740048267065,10.276756236071487,SUCCEEDED
90.88,-3.3208531531709005,1.7839149916179848,-0.0010636984230875549,6.044160641933759e-06,1.3138258095108208e-05,0.0010637155950519934,10.276791199637463,SUCCEEDED
90.914,-3.320889233650867,1.783914867689272,-0.0010653463462945052,6.063351909275806e-06,1.3208434625977758e-05,0.0010653636007483208,10.276827278293974,SUCCEEDED
90.947,-3.320924304093,1.7839147478054325,-0.0010668509193342837,6.1595003105315205e-06,1.376790535274835e-05,0.0010668687002290777,10.276862346955618,SUCCEEDED
90.98,-3.3209594270800107,1.7839146262499874,-0.0010684707382972464,6.044803757723925e-06,1.3047998273157598e-05,0.0010684878372026199,10.276897468180463,SUCCEEDED
